SKU,Titulo,Renta_MXN,Area_m2,Recamaras,Banos,Estacionamientos,Ubicacion,Alcaldia,Pagina_Origen,URL
RENTOLA-219,departamento de 1 habitación de 55 m² en Ciudad de México,13500,245,1,0,1,"Calle Mariano Abasolo, Colonia Santa María Tepepan, 16020 Mexico City, Mexico",Colonia Santa María Tepepan,34,https://rentola.mx/listings/departamento-en-renta-calle-mariano-abasolo-242-santa-maria-tepepan-xochimilco-ciudad-de-mexico-16020-mex-p7bd219
RENTOLA-29,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,34,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=29
RENTOLA-28,¡Ups!,0,0,0,0,0,N/A,CDMX,34,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=28
RENTOLA-3,departamento de 1 habitación de 83 m² en Ciudad de México,26000,313,1,0,1,"Calle Filadelfia, Del Valle, 03810 Mexico City, Mexico",Del Valle,34,https://rentola.mx/listings/departamento-en-renta-filadelfia-42-napoles-ciudad-de-mexico-cdmx-mexico-pa963e3
RENTOLA-651535,1 habitación de 12m² en Ciudad de México,5000,417,1,0,0,"Viaducto Tlalpan, Fraccionamiento Residencial Chimali, 14370 Mexico City, CMX, Mexico",Tlalpan,34,https://rentola.mx/listings/linda-habitacion-comoda-y-limpia-con-bano-privado-pcf868f
RENTOLA-827,1 habitación de 37m² en Ciudad de México,14500,392,1,0,1,"Avenida Ejército Nacional Mexicano 453, Polanco, 11520 Mexico City, CMX, Mexico",Polanco,34,https://rentola.mx/listings/habitacion-en-polanco-moderno-edificio-p5aa827
RENTOLA-584420,casa de 3 habitaciones de 46 m² en Ciudad de México,14800,322,3,0,1,"Perisur, Boulevard Adolfo Ruiz Cortines, Fraccionamiento Insurgentes Cuicuilco, 04530 Mexico City, CMX, Mexico",04530 Mexico City,34,https://rentola.mx/listings/casa-en-renta-en-perisur-p73eb1f
RENTOLA-532,departamento de 3 habitaciones de 140 m² en Ciudad de México,60000,429,3,0,1,"Avenida Amsterdam 188, Condesa, 06100 Mexico City, Mexico",Condesa,34,https://rentola.mx/listings/departamento-en-renta-avenida-amsterdam-192-hipodromo-cuauhtemoc-ciudad-de-mexico-06100-mex-pb7d532
RENTOLA-1,casa de 3 habitaciones de 350 m² en Ciudad de México,35000,100,3,0,0,"Lomas de Memetla, 05330 Mexico City, Mexico",Lomas de Memetla,34,https://rentola.mx/listings/casa-en-renta-lomas-de-memetla-cuajimalpa-de-morelos-p04e0d1
RENTOLA-703713,departamento de 2 habitaciones de 40 m² en Ciudad de México,13500,338,2,0,1,"Calle Tepalcatitlán, Colonia Industrial, 07800 Mexico City, Mexico",Colonia Industrial,34,https://rentola.mx/listings/departamento-en-renta-tepalcatitlan-13-industrial-07800-ciudad-de-mexico-cdmx-mexico-pa387bc
RENTOLA-899425,1 habitación de 16m² en Ciudad de México,5250,328,1,0,0,"Calle San Gabriel, Conjunto Buenavista, 04600 Mexico City, Mexico",Conjunto Buenavista,34,https://rentola.mx/listings/habitacion-amueblada-bano-privado-p2e291a
RENTOLA-723,1 habitación de 17m² en Ciudad de México,5500,324,1,0,0,"Sur 132, Colonia Las Américas, 01120 Mexico City, Mexico",Colonia Las Américas,34,https://rentola.mx/listings/habitacion-amueblada-en-hospital-abc-observatorio-tren-interurbano-mex-toluca-pdbf723
RENTOLA-7,departamento de 2 habitaciones de 45 m² en Ciudad de México,10000,222,2,0,1,"Calzada General Ignacio Zaragoza, Colonia Agua caliente, 08160 Mexico City, Mexico",Colonia Agua caliente,35,https://rentola.mx/listings/departamento-en-renta-p46d4e7
RENTOLA-082,casa de 3 habitaciones de 205 m² en Ciudad de México,23000,112,3,0,1,"unnamed road, Colonia Cuchilla de Padierna, 14220 Mexico City, Mexico",Colonia Cuchilla de Padierna,35,https://rentola.mx/listings/casa-en-renta-calle-kinchil-488-heroes-de-padierna-tlalpan-ciudad-de-mexico-14200-mex-pe7a082
RENTOLA-146236,casa de 3 habitaciones de 138 m² en Ciudad de México,36000,261,3,0,1,"Calle Manzanillo, Roma Sur, 06760 Mexico City, Mexico",Roma Sur,35,https://rentola.mx/listings/casa-de-3-recamaras-en-roma-sur-cuauhtemoc-cdmx-p702b9d
RENTOLA-76,departamento de 1 habitación de 50 m² en Ciudad de México,14000,280,1,0,1,"Avenida Arteaga y Salazar, Contadero, 05370 Mexico City, Mexico",Contadero,35,https://rentola.mx/listings/departamento-en-renta-avenida-arteaga-y-salazar-803-contadero-cuajimalpa-de-morelos-ciudad-de-mexico-05500-mex-paf7b76
RENTOLA-1,departamento de 2 habitaciones de 120 m² en Ciudad de México,19000,158,2,0,1,"Calle Sur 16, Colonia Agrícola Oriental, 08500 Mexico City, Mexico",Colonia Agrícola Oriental,35,https://rentola.mx/listings/departamento-en-renta-oriente-park-1-sur-16-101-agricola-oriental-ciudad-de-mexico-cdmx-mexico-pebeef1
RENTOLA-4,1 habitación de 14m² en Ciudad de México,4600,329,1,0,0,"Calle Lago Chapala 26, Anahuác 2ª Sección, 11310 Mexico City, CMX, Mexico",11310 Mexico City,35,https://rentola.mx/listings/recamara-todos-los-servicios-p8976e4
RENTOLA-490,casa de 3 habitaciones de 242 m² en Ciudad de México,37000,153,3,0,1,"Cuajimalpa de Morelos, Mexico City, Mexico",Cuajimalpa,35,https://rentola.mx/listings/casa-en-renta-en-cuajimalpa-cuajimalpa-de-morelos-ciudad-de-mexico-pfed490
RENTOLA-784736,departamento de 3 habitaciones de 156 m² en Ciudad de México,58000,372,3,0,0,"Paseo de los Arquitectos, Santa Fe Cuajimalpa, 04349 Mexico City, Mexico",Cuajimalpa,35,https://rentola.mx/listings/departamento-en-renta-avenida-santa-fe-santa-fe-cuajimalpa-cuajimalpa-de-morelos-ciudad-de-mexico-05348-mex-p8d5a9d
RENTOLA-36,1 habitación de 17m² en Ciudad de México,5500,324,1,0,0,"Fralugio electronics wholesaler, Avenida Baja California 33, Centro Urbano Benito Juárez, 06760 Mexico City, CMX, Mexico",Benito Juárez,35,https://rentola.mx/listings/cuarto-roma-sur-con-bano-independiente-pbfcf36
RENTOLA-69,departamento de 1 habitación de 30 m² en Ciudad de México,12800,427,1,0,0,"Calle Nebraska 23, Del Valle, 03840 Mexico City, CMX, Mexico",03840 Mexico City,35,https://rentola.mx/listings/departamento-col-ampliacion-napoles-p572f69
RENTOLA-3,departamento de 3 habitaciones de 130 m² en Ciudad de México,22000,169,3,0,1,"Calle Celestún, Colonia Ampliación Miguel Hidalgo 4a. Sección, 14250 Mexico City, Mexico",Miguel Hidalgo,35,https://rentola.mx/listings/se-renta-departamento-en-heroes-de-padierna-p45dbf3
RENTOLA-5,casa de 4 habitaciones de 170 m² en Ciudad de México,18000,106,4,0,0,"Calle Santa María, Colonia Paraje Zacatepec, 09520 Mexico City, Mexico",Colonia Paraje Zacatepec,35,https://rentola.mx/listings/casa-col-santa-maria-tomatlan-p789da5
RENTOLA-30,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,35,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=30
RENTOLA-29,¡Ups!,0,0,0,0,0,N/A,CDMX,35,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=29
RENTOLA-1,departamento de 3 habitaciones de 190 m² en Ciudad de México,48000,253,3,0,1,"Avenida Horacio, Polanco, 11570 Mexico City, Mexico",Polanco,35,https://rentola.mx/listings/departamento-en-renta-emerson-polanco-polanco-v-seccion-ciudad-de-mexico-cdmx-mexico-p0da5f1
RENTOLA-10,casa de 4 habitaciones de 380 m² en Ciudad de México,45000,118,4,0,1,"Calle Ocotepec, San Jerónimo Aculco-Lídice, 10200 Mexico City, Mexico",San Jerónimo Aculco-Lídice,35,https://rentola.mx/listings/casa-en-fraccionamiento-en-renta-san-jeronimo-lidice-ciudad-de-mexico-cdmx-mexico-pa3ce10
RENTOLA-326519,departamento de 1 habitación de 47 m² en Ciudad de México,16600,353,1,0,1,"Prolongación Santa Tecla, Colonia Copilco III, 04330 Mexico City, Mexico",Colonia Copilco III,35,https://rentola.mx/listings/departamento-en-renta-pee368a
RENTOLA-145574,departamento de 2 habitaciones de 68 m² en Ciudad de México,23000,338,2,0,1,"Calle Laguna de Mayrán, Polanco, 11320 Mexico City, Mexico",Polanco,35,https://rentola.mx/listings/departamento-en-renta-anahuac-i-seccion-miguel-hidalgo-cdmx-p1b26da
RENTOLA-87,casa de 2 habitaciones de 178 m² en Ciudad de México,16000,90,2,0,1,"Cerrada Abedul, Colonia Chimilli, 14749 Mexico City, Mexico",Colonia Chimilli,35,https://rentola.mx/listings/casa-en-renta-5-de-mayo-21-chimilli-ciudad-de-mexico-cdmx-mexico-pbfce87
RENTOLA-866988,casa de 2 habitaciones de 130 m² en Ciudad de México,26000,200,2,0,1,"Calle B Manzana II, Colonia Quetzalcóatl, 04400 Mexico City, CMX, Mexico",04400 Mexico City,35,https://rentola.mx/listings/casa-col-educacion-pf7938c
RENTOLA-327173,departamento de 2 habitaciones de 56 m² en Ciudad de México,12500,223,2,0,1,"Calle Oriente 237, Colonia Agua caliente, 08160 Mexico City, Mexico",Colonia Agua caliente,36,https://rentola.mx/listings/departamento-col-agricola-oriental-p35ff3f
RENTOLA-2,departamento de 2 habitaciones de 41 m² en Ciudad de México,13000,317,2,0,1,"Calle Manuel Acuña, Colonia San Francisco Tetecala, 02730 Mexico City, Mexico",Colonia San Francisco Tetecala,36,https://rentola.mx/listings/departamento-en-renta-azcapotzalco-metro-camarones-pf5b6c2
RENTOLA-833,departamento de 2 habitaciones de 80 m² en Ciudad de México,24650,308,2,0,1,"Avenida de las Torres, Olivar de los Padres, 01770 Mexico City, Mexico",Olivar de los Padres,36,https://rentola.mx/listings/departamento-en-renta-avenida-las-torres-584-707-olivar-de-los-padres-alvaro-obregon-ciudad-de-mexico-01780-mex-p0fa833
RENTOLA-648781,casa de 1 habitación de 86 m² en Ciudad de México,28000,326,1,0,0,"Calle Guillermo Prieto 28, San Jerónimo Aculco-Lídice, 10000 Mexico City, Mexico",San Jerónimo Aculco-Lídice,36,https://rentola.mx/listings/casa-en-renta-lomas-quebradas-la-magdalena-contreras-p648781
RENTOLA-16705,departamento de 3 habitaciones de 255 m² en Ciudad de México,115000,451,3,0,0,"Avenida Carlos Lazo, Santa Fe Cuajimalpa, 01389 Mexico City, Mexico",Cuajimalpa,36,https://rentola.mx/listings/departamento-en-renta-en-parque-reforma-cumbres-de-santa-fe-pf16705
RENTOLA-0,departamento de 3 habitaciones de 79 m² en Ciudad de México,19000,241,3,0,1,"FONDA ""Dorita"", Calzada Casa del Obrero Mundial, Narvarte, 03023 Mexico City, CMX, Mexico",03023 Mexico City,36,https://rentola.mx/listings/departamento-col-narvarte-poniente-p5fb4b0
RENTOLA-99,departamento de 3 habitaciones de 182 m² en Ciudad de México,6000,33,3,0,1,"Instituto Nacional de Migración (INM) - HQ, Avenida Homero 1832, Polanco 1ª Sección, 11510 Mexico City, CMX, Mexico",Polanco,36,https://rentola.mx/listings/renta-departamento-amueblado-polanco-residencial-avenue-polanco-pbfaf99
RENTOLA-63,casa de 4 habitaciones de 1000 m² en Ciudad de México,8500,9,4,0,0,"Calle Loma de Vista Hermosa, Colonia Lomas de Vista Hermosa, 05100 Mexico City, Mexico",Colonia Lomas de Vista Hermosa,36,https://rentola.mx/listings/casa-en-renta-en-bosques-de-las-lomas-cuajimalpa-de-morelos-ciudad-de-mexico-p917c63
RENTOLA-2,departamento de 1 habitación de 24 m² en Ciudad de México,11500,479,1,0,0,"Calle Luis Vives, Polanco 1ª Sección, 11510 Mexico City, CMX, Mexico",Polanco,36,https://rentola.mx/listings/renta-recamara-polanco-p3b0bf2
RENTOLA-244859,1 habitación de 31m² en Ciudad de México,10000,323,1,0,0,"Marina Nacional 385, Avenida Marina Nacional 385, Verónica Anzures, 11300 Mexico City, Mexico",Verónica Anzures,36,https://rentola.mx/listings/rento-linda-y-comoda-habitacion-en-marina-nacional-pb2030f
RENTOLA-764356,departamento de 1 habitación de 12 m² en Ciudad de México,6000,500,1,0,1,"Avenida Campos Elíseos, Polanco 5ª Sección, 11560 Mexico City, CMX, Mexico",Polanco,36,https://rentola.mx/listings/departamento-amueblado-en-polanco-p38bcfb
RENTOLA-632740,1 habitación de 21m² en Ciudad de México,8500,405,1,0,0,"Avenida Baja California, Roma Sur, 06760 Mexico City, CMX, Mexico",Roma Sur,36,https://rentola.mx/listings/habitacion-con-bano-propio-en-roma-sur-p72ab8b
RENTOLA-561,departamento de 1 habitación de 66 m² en Ciudad de México,20800,315,1,0,1,"Hipódromo de las Américas, Colonia Lomas de Sotelo, 11200 Mexico City, Mexico",Colonia Lomas de Sotelo,36,https://rentola.mx/listings/departamento-en-renta-lomas-de-sotelo-miguel-hidalgo-cdmx-p8af561
RENTOLA-4307,departamento de 3 habitaciones de 95 m² en Ciudad de México,35000,368,3,0,1,"Avenida Cuauhtémoc, Colonia Narvarte Poniente, 03020 Mexico City, Mexico",Cuauhtémoc,36,https://rentola.mx/listings/departamento-en-renta-avenida-cuauhtemoc-1168-letran-valle-benito-juarez-ciudad-de-mexico-03650-mex-p0f4307
RENTOLA-335005,casa de 1 habitación de 70 m² en Ciudad de México,10000,143,1,0,0,"Calle Guadalupe Victoria, Colonia Miguel Hidalgo 2a. Sección, 14250 Mexico City, Mexico",Miguel Hidalgo,36,https://rentola.mx/listings/casa-en-condominio-en-renta-guadalupe-victoria-10-miguel-hidalgo-3ra-seccion-ciudad-de-mexico-cdmx-mexico-p098fcf
RENTOLA-31,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,36,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=31
RENTOLA-30,¡Ups!,0,0,0,0,0,N/A,CDMX,36,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=30
RENTOLA-542071,departamento de 1 habitación de 60 m² en Ciudad de México,16000,267,1,0,1,"Calle Adolfo Prieto 708, Del Valle, 03103 Mexico City, Mexico",Del Valle,36,https://rentola.mx/listings/en-renta-col-del-valle-1-rec-con-posibilidad-de-2-p17b43c
RENTOLA-869914,departamento de 2 habitaciones de 50 m² en Ciudad de México,14000,280,2,0,1,"Calle Francisco J. Clavijero, Tránsito, 06820 Mexico City, Mexico",Tránsito,36,https://rentola.mx/listings/departamento-col-esperanza-pd5bfcc
RENTOLA-649,casa de 4 habitaciones de 460 m² en Ciudad de México,38500,84,4,0,1,"Calle la Tortuga, Colonia Fuentes de Tepepan, 14646 Mexico City, Mexico",Colonia Fuentes de Tepepan,36,https://rentola.mx/listings/casa-en-renta-fuentes-de-tepepan-ciudad-de-mexico-cdmx-mexico-p9cc649
RENTOLA-9,departamento de 2 habitaciones de 100 m² en Ciudad de México,37000,370,2,0,0,"Prolongación Paseo de la Reforma, Santa Fe Peña Blanca, 05119 Mexico City, Mexico",Santa Fe Peña Blanca,37,https://rentola.mx/listings/departamento-en-renta-prolongacion-paseo-de-la-reforma-zedec-santa-fe-ciudad-de-mexico-cdmx-mexico-p1b82d9
RENTOLA-480619,departamento de 2 habitaciones de 155 m² en Ciudad de México,45000,290,2,0,1,"Paseo de los Arquitectos, Santa Fe Cuajimalpa, 04349 Mexico City, Mexico",Cuajimalpa,37,https://rentola.mx/listings/departamento-en-renta-av-santa-fe-546-santa-fe-cuajimalpa-ciudad-de-mexico-cdmx-mexico-p69bd4a
RENTOLA-518246,departamento de 2 habitaciones de 105 m² en Ciudad de México,32000,305,2,0,1,"Starbucks, Calle Lago Alberto, Polanco, 11460 Mexico City, Mexico",Polanco,37,https://rentola.mx/listings/departamento-en-renta-avenida-lago-alberto-320-granada-miguel-hidalgo-ciudad-de-mexico-11520-mex-p3b046e
RENTOLA-59,departamento de 1 habitación de 45 m² en Ciudad de México,13500,300,1,0,1,"Biblioteca Tec, Boulevard Adolfo Ruiz Cortines 666, Colonia Glorieta de Vaqueritos, 14380 Mexico City, CMX, Mexico",14380 Mexico City,37,https://rentola.mx/listings/departamento-en-renta-san-bartolo-el-chico-tlalpan-ciudad-de-mexico-14380-mex-pb40f59
RENTOLA-594672,1 habitación de 15m² en Ciudad de México,4800,320,1,0,0,"Calle de la Constitución, Escandón 1ª Sección, 11850 Mexico City, CMX, Mexico",11850 Mexico City,37,https://rentola.mx/listings/casa-mary-p5dfc3f
RENTOLA-384,1 habitación de 15m² en Ciudad de México,4000,267,1,0,0,"Calle Mártires de la Conquista, Tacubaya, 11870 Mexico City, CMX, Mexico",11870 Mexico City,37,https://rentola.mx/listings/cuarto-en-renta-tacubaya-azotea-e-p9ea384
RENTOLA-728653,departamento de 2 habitaciones de 97 m² en Ciudad de México,65000,670,2,0,1,"Avenida Nuevo León 213, Condesa, 06100 Mexico City, Mexico",Condesa,37,https://rentola.mx/listings/departamento-en-renta-avenida-nuevo-leon-217-hipodromo-cuauhtemoc-ciudad-de-mexico-06100-mex-p6bb32a
RENTOLA-999309,casa de 3 habitaciones de 207 m² en Ciudad de México,115000,556,3,0,0,"Calle Sierra Mojada, Lomas de Chapultepec, 11010 Mexico City, Mexico",Lomas de Chapultepec,37,https://rentola.mx/listings/casa-en-renta-sierra-mojada-110-lomas-virreyes-lomas-de-chapultepec-ciudad-de-mexico-cdmx-mexico-pc3c28f
RENTOLA-8,departamento de 1 habitación de 30 m² en Ciudad de México,8500,283,1,0,1,"Calle Cerro de la Juvencia, Colonia Campestre Churubusco, 04200 Mexico City, CMX, Mexico",04200 Mexico City,37,https://rentola.mx/listings/a-15-minutos-caminando-del-metro-taxquena-pc90da8
RENTOLA-807547,1 habitación de 15m² en Ciudad de México,5000,333,1,0,0,"unnamed road, San Jerónimo Aculco-Lídice, 10130 Mexico City, CMX, Mexico",10130 Mexico City,37,https://rentola.mx/listings/cuarto-para-estudiante-o-persona-sola-peb2aeb
RENTOLA-714108,departamento de 1 habitación de 50 m² en Ciudad de México,8000,160,1,0,0,"Calle Litografía, 20 de Noviembre, 15300 Mexico City, CMX, Mexico",15300 Mexico City,37,https://rentola.mx/listings/departamento-col-20-de-noviembre-p678ccb
RENTOLA-03,departamento de 2 habitaciones de 60 m² en Ciudad de México,10000,167,2,0,0,"Calle Estampado, 20 de Noviembre, 15340 Mexico City, CMX, Mexico",15340 Mexico City,37,https://rentola.mx/listings/departamento-col-20-de-noviembre-pf73d03
RENTOLA-345,casa de 1 habitación de 160 m² en Ciudad de México,13000,81,1,0,1,"Avenida Desierto de los Leones, Cuajimalpa de Morelos, 05740 Mexico City, Mexico",Cuajimalpa,37,https://rentola.mx/listings/casa-en-renta-avenida-desierto-de-los-leones-840-santa-rosa-xochiac-alvaro-obregon-ciudad-de-mexico-05610-mex-pf4a345
RENTOLA-6,1 habitación de 16m² en Ciudad de México,4998,312,1,0,1,"Andador José Clemente Orozco, Argentina Poniente, 11230 Mexico City, Mexico",Argentina Poniente,37,https://rentola.mx/listings/recamara-individual-toreo-polanco-pd69db6
RENTOLA-103793,departamento de 1 habitación de 22 m² en Ciudad de México,5000,227,1,0,1,"Obrera, Avenida Lázaro Cárdenas, 06800 Mexico City, CMX, Mexico",06800 Mexico City,37,https://rentola.mx/listings/obrera-pbce72b
RENTOLA-956848,1 habitación de 10m² en Ciudad de México,5000,500,1,0,0,"Calzada Santa Cruz, Colonia Albert, 03560 Mexico City, Mexico",Colonia Albert,37,https://rentola.mx/listings/m-portales-recamara-en-depa-habitado-x-1-persona-pdb942c
RENTOLA-614733,departamento de 1 habitación de 21 m² en Ciudad de México,5000,238,1,0,0,"Calle Dragón 30, Coyoacán, 03310 Mexico City, CMX, Mexico",Coyoacán,37,https://rentola.mx/listings/se-renta-habitacion-amueblada-p84a1ff
RENTOLA-3,departamento de 1 habitación de 72 m² en Ciudad de México,23000,319,1,0,0,"unnamed road, Lomas de Chapultepec, 11000 Mexico City, CMX, Mexico",11000 Mexico City,37,https://rentola.mx/listings/hermoso-loft-en-renta-amueblado-en-lomas-altas-p139cf3
RENTOLA-32,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,37,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=32
